cod_municipio,uf,regiao,ano,cobertura_aps,fonte
2910859,BA,Nordeste,2023,156.45,cobertura_aps
2910859,BA,Nordeste,2024,156.45,cobertura_aps
2910909,BA,Nordeste,2019,100.0,cobertura_ab
2910909,BA,Nordeste,2020,78.81,cobertura_ab
2910909,BA,Nordeste,2021,186.53,cobertura_aps
2910909,BA,Nordeste,2022,186.13,cobertura_aps
2910909,BA,Nordeste,2023,215.47,cobertura_aps
2910909,BA,Nordeste,2024,215.47,cobertura_aps
2911006,BA,Nordeste,2019,98.69,cobertura_ab
2911006,BA,Nordeste,2020,99.78,cobertura_ab
2911006,BA,Nordeste,2021,132.38,cobertura_aps
2911006,BA,Nordeste,2022,133.01,cobertura_aps
2911006,BA,Nordeste,2023,155.6,cobertura_aps
2911006,BA,Nordeste,2024,158.24,cobertura_aps
2911105,BA,Nordeste,2019,98.85,cobertura_ab
2911105,BA,Nordeste,2020,91.57,cobertura_ab
2911105,BA,Nordeste,2021,108.28,cobertura_aps
2911105,BA,Nordeste,2022,107.23,cobertura_aps
2911105,BA,Nordeste,2023,146.4,cobertura_aps
2911105,BA,Nordeste,2024,148.65,cobertura_aps
2911204,BA,Nordeste,2019,97.61,cobertura_ab
2911204,BA,Nordeste,2020,100.0,cobertura_ab
2911204,BA,Nordeste,2021,118.11,cobertura_aps
2911204,BA,Nordeste,2022,117.45,cobertura_aps
2911204,BA,Nordeste,2023,127.8,cobertura_aps
2911204,BA,Nordeste,2024,130.52,cobertura_aps
2911253,BA,Nordeste,2019,100.0,cobertura_ab
2911253,BA,Nordeste,2020,100.0,cobertura_ab
2911253,BA,Nordeste,2021,157.65,cobertura_aps
2911253,BA,Nordeste,2022,158.47,cobertura_aps
2911253,BA,Nordeste,2023,160.55,cobertura_aps
2911253,BA,Nordeste,2024,160.55,cobertura_aps
2911303,BA,Nordeste,2019,99.36,cobertura_ab
2911303,BA,Nordeste,2020,98.69,cobertura_ab
2911303,BA,Nordeste,2021,124.34,cobertura_aps
2911303,BA,Nordeste,2022,124.06,cobertura_aps
2911303,BA,Nordeste,2023,140.68,cobertura_aps
2911303,BA,Nordeste,2024,152.74,cobertura_aps
2911402,BA,Nordeste,2019,87.12,cobertura_ab
2911402,BA,Nordeste,2020,100.0,cobertura_ab
2911402,BA,Nordeste,2021,114.87,cobertura_aps
2911402,BA,Nordeste,2022,114.77,cobertura_aps
2911402,BA,Nordeste,2023,112.72,cobertura_aps
2911402,BA,Nordeste,2024,112.72,cobertura_aps
2911501,BA,Nordeste,2019,100.0,cobertura_ab
2911501,BA,Nordeste,2020,100.0,cobertura_ab
2911501,BA,Nordeste,2021,271.41,cobertura_aps
2911501,BA,Nordeste,2022,306.47,cobertura_aps
2911501,BA,Nordeste,2023,315.03,cobertura_aps
2911501,BA,Nordeste,2024,315.03,cobertura_aps
2911600,BA,Nordeste,2019,100.0,cobertura_ab
2911600,BA,Nordeste,2020,94.4,cobertura_ab
2911600,BA,Nordeste,2021,151.71,cobertura_aps
2911600,BA,Nordeste,2022,151.44,cobertura_aps
2911600,BA,Nordeste,2023,152.87,cobertura_aps
2911600,BA,Nordeste,2024,152.87,cobertura_aps
2911659,BA,Nordeste,2019,100.0,cobertura_ab
2911659,BA,Nordeste,2020,100.0,cobertura_ab
2911659,BA,Nordeste,2021,263.31,cobertura_aps
2911659,BA,Nordeste,2022,274.68,cobertura_aps
2911659,BA,Nordeste,2023,217.39,cobertura_aps
2911659,BA,Nordeste,2024,217.39,cobertura_aps
2911709,BA,Nordeste,2019,100.0,cobertura_ab
2911709,BA,Nordeste,2020,100.0,cobertura_ab
2911709,BA,Nordeste,2021,106.8,cobertura_aps
2911709,BA,Nordeste,2022,109.68,cobertura_aps
2911709,BA,Nordeste,2023,113.08,cobertura_aps
2911709,BA,Nordeste,2024,117.49,cobertura_aps
2911808,BA,Nordeste,2019,100.0,cobertura_ab
2911808,BA,Nordeste,2020,100.0,cobertura_ab
2911808,BA,Nordeste,2021,135.26,cobertura_aps
2911808,BA,Nordeste,2022,130.48,cobertura_aps
2911808,BA,Nordeste,2023,146.98,cobertura_aps
2911808,BA,Nordeste,2024,146.98,cobertura_aps
2911857,BA,Nordeste,2019,100.0,cobertura_ab
2911857,BA,Nordeste,2020,96.57,cobertura_ab
2911857,BA,Nordeste,2021,134.75,cobertura_aps
2911857,BA,Nordeste,2022,135.17,cobertura_aps
2911857,BA,Nordeste,2023,137.93,cobertura_aps
2911857,BA,Nordeste,2024,137.93,cobertura_aps
2911907,BA,Nordeste,2019,100.0,cobertura_ab
2911907,BA,Nordeste,2020,100.0,cobertura_ab
2911907,BA,Nordeste,2021,171.7,cobertura_aps
2911907,BA,Nordeste,2022,175.36,cobertura_aps
2911907,BA,Nordeste,2023,170.68,cobertura_aps
2911907,BA,Nordeste,2024,170.68,cobertura_aps
2912004,BA,Nordeste,2019,100.0,cobertura_ab
2912004,BA,Nordeste,2020,100.0,cobertura_ab
2912004,BA,Nordeste,2021,193.77,cobertura_aps
2912004,BA,Nordeste,2022,197.76,cobertura_aps
2912004,BA,Nordeste,2023,167.8,cobertura_aps
2912004,BA,Nordeste,2024,167.8,cobertura_aps
2912103,BA,Nordeste,2019,100.0,cobertura_ab
2912103,BA,Nordeste,2020,100.0,cobertura_ab
2912103,BA,Nordeste,2021,180.09,cobertura_aps
2912103,BA,Nordeste,2022,182.61,cobertura_aps
2912103,BA,Nordeste,2023,177.7,cobertura_aps
2912103,BA,Nordeste,2024,177.7,cobertura_aps
2912202,BA,Nordeste,2019,98.2,cobertura_ab
2912202,BA,Nordeste,2020,100.0,cobertura_ab
2912202,BA,Nordeste,2021,123.82,cobertura_aps
2912202,BA,Nordeste,2022,122.56,cobertura_aps
2912202,BA,Nordeste,2023,134.71,cobertura_aps
2912202,BA,Nordeste,2024,169.79,cobertura_aps
2912301,BA,Nordeste,2019,100.0,cobertura_ab
2912301,BA,Nordeste,2020,100.0,cobertura_ab
2912301,BA,Nordeste,2021,150.95,cobertura_aps
2912301,BA,Nordeste,2022,150.65,cobertura_aps
2912301,BA,Nordeste,2023,175.82,cobertura_aps
2912301,BA,Nordeste,2024,186.29,cobertura_aps
2912400,BA,Nordeste,2019,100.0,cobertura_ab
2912400,BA,Nordeste,2020,100.0,cobertura_ab
2912400,BA,Nordeste,2021,135.33,cobertura_aps
2912400,BA,Nordeste,2022,133.0,cobertura_aps
2912400,BA,Nordeste,2023,147.56,cobertura_aps
2912400,BA,Nordeste,2024,147.56,cobertura_aps
2912509,BA,Nordeste,2019,100.0,cobertura_ab
2912509,BA,Nordeste,2020,100.0,cobertura_ab
2912509,BA,Nordeste,2021,140.49,cobertura_aps
2912509,BA,Nordeste,2022,140.1,cobertura_aps
2912509,BA,Nordeste,2023,151.48,cobertura_aps
2912509,BA,Nordeste,2024,151.48,cobertura_aps
2912608,BA,Nordeste,2019,86.55,cobertura_ab
2912608,BA,Nordeste,2020,81.87,cobertura_ab
2912608,BA,Nordeste,2021,173.01,cobertura_aps
2912608,BA,Nordeste,2022,172.96,cobertura_aps
2912608,BA,Nordeste,2023,187.91,cobertura_aps
2912608,BA,Nordeste,2024,187.91,cobertura_aps
2912707,BA,Nordeste,2019,100.0,cobertura_ab
2912707,BA,Nordeste,2020,100.0,cobertura_ab
2912707,BA,Nordeste,2021,119.63,cobertura_aps
2912707,BA,Nordeste,2022,119.48,cobertura_aps
2912707,BA,Nordeste,2023,110.47,cobertura_aps
2912707,BA,Nordeste,2024,110.47,cobertura_aps
2912806,BA,Nordeste,2019,100.0,cobertura_ab
2912806,BA,Nordeste,2020,100.0,cobertura_ab
2912806,BA,Nordeste,2021,161.1,cobertura_aps
2912806,BA,Nordeste,2022,160.18,cobertura_aps
2912806,BA,Nordeste,2023,157.37,cobertura_aps
2912806,BA,Nordeste,2024,157.37,cobertura_aps
2912905,BA,Nordeste,2019,100.0,cobertura_ab
2912905,BA,Nordeste,2020,100.0,cobertura_ab
2912905,BA,Nordeste,2021,164.62,cobertura_aps
2912905,BA,Nordeste,2022,169.24,cobertura_aps
2912905,BA,Nordeste,2023,130.37,cobertura_aps
2912905,BA,Nordeste,2024,130.37,cobertura_aps
2913002,BA,Nordeste,2019,100.0,cobertura_ab
2913002,BA,Nordeste,2020,100.0,cobertura_ab
2913002,BA,Nordeste,2021,128.02,cobertura_aps
2913002,BA,Nordeste,2022,127.55,cobertura_aps
2913002,BA,Nordeste,2023,167.38,cobertura_aps
2913002,BA,Nordeste,2024,167.38,cobertura_aps
2913101,BA,Nordeste,2019,95.12,cobertura_ab
2913101,BA,Nordeste,2020,96.77,cobertura_ab
2913101,BA,Nordeste,2021,102.45,cobertura_aps
2913101,BA,Nordeste,2022,102.65,cobertura_aps
2913101,BA,Nordeste,2023,103.12,cobertura_aps
2913101,BA,Nordeste,2024,103.12,cobertura_aps
2913200,BA,Nordeste,2019,100.0,cobertura_ab
2913200,BA,Nordeste,2020,98.28,cobertura_ab
2913200,BA,Nordeste,2021,116.65,cobertura_aps
2913200,BA,Nordeste,2022,116.33,cobertura_aps
2913200,BA,Nordeste,2023,119.73,cobertura_aps
2913200,BA,Nordeste,2024,136.36,cobertura_aps
2913309,BA,Nordeste,2019,100.0,cobertura_ab
2913309,BA,Nordeste,2020,100.0,cobertura_ab
2913309,BA,Nordeste,2021,168.81,cobertura_aps
2913309,BA,Nordeste,2022,168.48,cobertura_aps
2913309,BA,Nordeste,2023,169.62,cobertura_aps
2913309,BA,Nordeste,2024,169.62,cobertura_aps
2913408,BA,Nordeste,2019,100.0,cobertura_ab
2913408,BA,Nordeste,2020,100.0,cobertura_ab
2913408,BA,Nordeste,2021,156.54,cobertura_aps
2913408,BA,Nordeste,2022,156.43,cobertura_aps
2913408,BA,Nordeste,2023,157.78,cobertura_aps
2913408,BA,Nordeste,2024,157.78,cobertura_aps
2913457,BA,Nordeste,2019,100.0,cobertura_ab
2913457,BA,Nordeste,2020,100.0,cobertura_ab
2913457,BA,Nordeste,2021,187.15,cobertura_aps
2913457,BA,Nordeste,2022,188.99,cobertura_aps
2913457,BA,Nordeste,2023,186.29,cobertura_aps
2913457,BA,Nordeste,2024,186.29,cobertura_aps
2913507,BA,Nordeste,2019,88.81,cobertura_ab
2913507,BA,Nordeste,2020,88.65,cobertura_ab
2913507,BA,Nordeste,2021,103.84,cobertura_aps
2913507,BA,Nordeste,2022,90.72,cobertura_aps
2913507,BA,Nordeste,2023,114.0,cobertura_aps
2913507,BA,Nordeste,2024,130.28,cobertura_aps
2913606,BA,Nordeste,2019,62.93,cobertura_ab
2913606,BA,Nordeste,2020,79.12,cobertura_ab
2913606,BA,Nordeste,2021,84.74,cobertura_aps
2913606,BA,Nordeste,2022,81.91,cobertura_aps
2913606,BA,Nordeste,2023,83.58,cobertura_aps
2913606,BA,Nordeste,2024,94.76,cobertura_aps
2913705,BA,Nordeste,2019,96.2,cobertura_ab
2913705,BA,Nordeste,2020,99.4,cobertura_ab
2913705,BA,Nordeste,2021,106.66,cobertura_aps
2913705,BA,Nordeste,2022,122.12,cobertura_aps
2913705,BA,Nordeste,2023,153.64,cobertura_aps
2913705,BA,Nordeste,2024,162.49,cobertura_aps
2913804,BA,Nordeste,2019,100.0,cobertura_ab
2913804,BA,Nordeste,2020,100.0,cobertura_ab
2913804,BA,Nordeste,2021,146.3,cobertura_aps
2913804,BA,Nordeste,2022,147.58,cobertura_aps
2913804,BA,Nordeste,2023,153.18,cobertura_aps
2913804,BA,Nordeste,2024,153.18,cobertura_aps
2913903,BA,Nordeste,2019,96.86,cobertura_ab
2913903,BA,Nordeste,2020,96.81,cobertura_ab
2913903,BA,Nordeste,2021,114.32,cobertura_aps
2913903,BA,Nordeste,2022,114.2,cobertura_aps
2913903,BA,Nordeste,2023,128.97,cobertura_aps
2913903,BA,Nordeste,2024,128.97,cobertura_aps
2914000,BA,Nordeste,2019,64.06,cobertura_ab
2914000,BA,Nordeste,2020,78.02,cobertura_ab
2914000,BA,Nordeste,2021,88.33,cobertura_aps
2914000,BA,Nordeste,2022,88.56,cobertura_aps
2914000,BA,Nordeste,2023,93.32,cobertura_aps
2914000,BA,Nordeste,2024,98.45,cobertura_aps
2914109,BA,Nordeste,2019,100.0,cobertura_ab
2914109,BA,Nordeste,2020,100.0,cobertura_ab
2914109,BA,Nordeste,2021,105.94,cobertura_aps
2914109,BA,Nordeste,2022,105.48,cobertura_aps
2914109,BA,Nordeste,2023,123.3,cobertura_aps
2914109,BA,Nordeste,2024,137.97,cobertura_aps
2914208,BA,Nordeste,2019,100.0,cobertura_ab
2914208,BA,Nordeste,2020,100.0,cobertura_ab
2914208,BA,Nordeste,2021,144.25,cobertura_aps
2914208,BA,Nordeste,2022,187.91,cobertura_aps
2914208,BA,Nordeste,2023,229.47,cobertura_aps
2914208,BA,Nordeste,2024,229.47,cobertura_aps
2914307,BA,Nordeste,2019,100.0,cobertura_ab
2914307,BA,Nordeste,2020,100.0,cobertura_ab
2914307,BA,Nordeste,2021,213.49,cobertura_aps
2914307,BA,Nordeste,2022,222.25,cobertura_aps
2914307,BA,Nordeste,2023,162.76,cobertura_aps
2914307,BA,Nordeste,2024,162.76,cobertura_aps
2914406,BA,Nordeste,2019,95.93,cobertura_ab
2914406,BA,Nordeste,2020,97.18,cobertura_ab
2914406,BA,Nordeste,2021,120.2,cobertura_aps
2914406,BA,Nordeste,2022,122.43,cobertura_aps
2914406,BA,Nordeste,2023,131.91,cobertura_aps
2914406,BA,Nordeste,2024,131.91,cobertura_aps
2914505,BA,Nordeste,2019,100.0,cobertura_ab
2914505,BA,Nordeste,2020,100.0,cobertura_ab
2914505,BA,Nordeste,2021,119.97,cobertura_aps
2914505,BA,Nordeste,2022,119.43,cobertura_aps
2914505,BA,Nordeste,2023,124.8,cobertura_aps
2914505,BA,Nordeste,2024,124.8,cobertura_aps
2914604,BA,Nordeste,2019,91.71,cobertura_ab
2914604,BA,Nordeste,2020,98.13,cobertura_ab
2914604,BA,Nordeste,2021,104.72,cobertura_aps
2914604,BA,Nordeste,2022,103.98,cobertura_aps
2914604,BA,Nordeste,2023,103.34,cobertura_aps
2914604,BA,Nordeste,2024,104.91,cobertura_aps
2914653,BA,Nordeste,2019,100.0,cobertura_ab
2914653,BA,Nordeste,2020,100.0,cobertura_ab
2914653,BA,Nordeste,2021,125.21,cobertura_aps
2914653,BA,Nordeste,2022,124.59,cobertura_aps
2914653,BA,Nordeste,2023,136.69,cobertura_aps
2914653,BA,Nordeste,2024,136.69,cobertura_aps
2914703,BA,Nordeste,2019,91.62,cobertura_ab
2914703,BA,Nordeste,2020,99.38,cobertura_ab
2914703,BA,Nordeste,2021,108.28,cobertura_aps
2914703,BA,Nordeste,2022,111.18,cobertura_aps
2914703,BA,Nordeste,2023,112.5,cobertura_aps
2914703,BA,Nordeste,2024,112.95,cobertura_aps
2914802,BA,Nordeste,2019,80.34,cobertura_ab
2914802,BA,Nordeste,2020,86.33,cobertura_ab
2914802,BA,Nordeste,2021,82.16,cobertura_aps
2914802,BA,Nordeste,2022,81.18,cobertura_aps
2914802,BA,Nordeste,2023,91.85,cobertura_aps
2914802,BA,Nordeste,2024,91.86,cobertura_aps
2914901,BA,Nordeste,2019,100.0,cobertura_ab
2914901,BA,Nordeste,2020,100.0,cobertura_ab
2914901,BA,Nordeste,2021,134.22,cobertura_aps
2914901,BA,Nordeste,2022,135.53,cobertura_aps
2914901,BA,Nordeste,2023,154.49,cobertura_aps
2914901,BA,Nordeste,2024,161.07,cobertura_aps
2915007,BA,Nordeste,2019,100.0,cobertura_ab
2915007,BA,Nordeste,2020,100.0,cobertura_ab
2915007,BA,Nordeste,2021,152.07,cobertura_aps
2915007,BA,Nordeste,2022,151.57,cobertura_aps
2915007,BA,Nordeste,2023,181.85,cobertura_aps
2915007,BA,Nordeste,2024,181.85,cobertura_aps
2915106,BA,Nordeste,2019,100.0,cobertura_ab
2915106,BA,Nordeste,2020,98.65,cobertura_ab
2915106,BA,Nordeste,2021,114.36,cobertura_aps
2915106,BA,Nordeste,2022,115.32,cobertura_aps
2915106,BA,Nordeste,2023,116.21,cobertura_aps
2915106,BA,Nordeste,2024,126.78,cobertura_aps
2915205,BA,Nordeste,2019,79.51,cobertura_ab
2915205,BA,Nordeste,2020,76.48,cobertura_ab
2915205,BA,Nordeste,2021,121.09,cobertura_aps
2915205,BA,Nordeste,2022,138.39,cobertura_aps
2915205,BA,Nordeste,2023,137.16,cobertura_aps
2915205,BA,Nordeste,2024,137.16,cobertura_aps
2915304,BA,Nordeste,2019,100.0,cobertura_ab
2915304,BA,Nordeste,2020,100.0,cobertura_ab
2915304,BA,Nordeste,2021,153.84,cobertura_aps
2915304,BA,Nordeste,2022,154.77,cobertura_aps
2915304,BA,Nordeste,2023,165.43,cobertura_aps
2915304,BA,Nordeste,2024,165.43,cobertura_aps
2915353,BA,Nordeste,2019,95.31,cobertura_ab
2915353,BA,Nordeste,2020,97.75,cobertura_ab
2915353,BA,Nordeste,2021,96.27,cobertura_aps
2915353,BA,Nordeste,2022,134.38,cobertura_aps
2915353,BA,Nordeste,2023,182.42,cobertura_aps
2915353,BA,Nordeste,2024,191.9,cobertura_aps
2915403,BA,Nordeste,2019,100.0,cobertura_ab
2915403,BA,Nordeste,2020,100.0,cobertura_ab
2915403,BA,Nordeste,2021,159.18,cobertura_aps
2915403,BA,Nordeste,2022,161.16,cobertura_aps
2915403,BA,Nordeste,2023,173.92,cobertura_aps
2915403,BA,Nordeste,2024,173.92,cobertura_aps
2915502,BA,Nordeste,2019,100.0,cobertura_ab
2915502,BA,Nordeste,2020,100.0,cobertura_ab
2915502,BA,Nordeste,2021,123.32,cobertura_aps
2915502,BA,Nordeste,2022,116.32,cobertura_aps
2915502,BA,Nordeste,2023,125.79,cobertura_aps
2915502,BA,Nordeste,2024,132.0,cobertura_aps
2915601,BA,Nordeste,2019,100.0,cobertura_ab
2915601,BA,Nordeste,2020,100.0,cobertura_ab
2915601,BA,Nordeste,2021,126.13,cobertura_aps
2915601,BA,Nordeste,2022,130.72,cobertura_aps
2915601,BA,Nordeste,2023,140.43,cobertura_aps
2915601,BA,Nordeste,2024,139.45,cobertura_aps
2915700,BA,Nordeste,2019,100.0,cobertura_ab
2915700,BA,Nordeste,2020,96.47,cobertura_ab
2915700,BA,Nordeste,2021,131.2,cobertura_aps
2915700,BA,Nordeste,2022,131.72,cobertura_aps
2915700,BA,Nordeste,2023,148.91,cobertura_aps
2915700,BA,Nordeste,2024,148.91,cobertura_aps
2915809,BA,Nordeste,2019,100.0,cobertura_ab
2915809,BA,Nordeste,2020,99.15,cobertura_ab
2915809,BA,Nordeste,2021,123.05,cobertura_aps
2915809,BA,Nordeste,2022,124.58,cobertura_aps
2915809,BA,Nordeste,2023,114.78,cobertura_aps
2915809,BA,Nordeste,2024,114.78,cobertura_aps
2915908,BA,Nordeste,2019,96.13,cobertura_ab
2915908,BA,Nordeste,2020,100.0,cobertura_ab
2915908,BA,Nordeste,2021,163.14,cobertura_aps
2915908,BA,Nordeste,2022,158.69,cobertura_aps
2915908,BA,Nordeste,2023,177.54,cobertura_aps
2915908,BA,Nordeste,2024,177.54,cobertura_aps
2916005,BA,Nordeste,2019,100.0,cobertura_ab
2916005,BA,Nordeste,2020,100.0,cobertura_ab
2916005,BA,Nordeste,2021,173.64,cobertura_aps
2916005,BA,Nordeste,2022,151.28,cobertura_aps
2916005,BA,Nordeste,2023,169.46,cobertura_aps
2916005,BA,Nordeste,2024,159.64,cobertura_aps
2916104,BA,Nordeste,2019,100.0,cobertura_ab
2916104,BA,Nordeste,2020,99.43,cobertura_ab
2916104,BA,Nordeste,2021,141.02,cobertura_aps
2916104,BA,Nordeste,2022,137.77,cobertura_aps
2916104,BA,Nordeste,2023,159.17,cobertura_aps
2916104,BA,Nordeste,2024,159.17,cobertura_aps
2916203,BA,Nordeste,2019,100.0,cobertura_ab
2916203,BA,Nordeste,2020,100.0,cobertura_ab
2916203,BA,Nordeste,2021,205.25,cobertura_aps
2916203,BA,Nordeste,2022,210.84,cobertura_aps
2916203,BA,Nordeste,2023,169.22,cobertura_aps
2916203,BA,Nordeste,2024,169.22,cobertura_aps
2916302,BA,Nordeste,2019,100.0,cobertura_ab
2916302,BA,Nordeste,2020,100.0,cobertura_ab
2916302,BA,Nordeste,2021,171.31,cobertura_aps
2916302,BA,Nordeste,2022,172.02,cobertura_aps
2916302,BA,Nordeste,2023,190.75,cobertura_aps
2916302,BA,Nordeste,2024,190.75,cobertura_aps
2916401,BA,Nordeste,2019,63.4,cobertura_ab
2916401,BA,Nordeste,2020,65.19,cobertura_ab
2916401,BA,Nordeste,2021,86.02,cobertura_aps
2916401,BA,Nordeste,2022,84.96,cobertura_aps
2916401,BA,Nordeste,2023,107.33,cobertura_aps
2916401,BA,Nordeste,2024,112.86,cobertura_aps
2916500,BA,Nordeste,2019,96.52,cobertura_ab
2916500,BA,Nordeste,2020,80.57,cobertura_ab
2916500,BA,Nordeste,2021,126.8,cobertura_aps
2916500,BA,Nordeste,2022,119.33,cobertura_aps
2916500,BA,Nordeste,2023,143.62,cobertura_aps
2916500,BA,Nordeste,2024,139.94,cobertura_aps
2916609,BA,Nordeste,2019,100.0,cobertura_ab
2916609,BA,Nordeste,2020,100.0,cobertura_ab
2916609,BA,Nordeste,2021,135.94,cobertura_aps
2916609,BA,Nordeste,2022,136.13,cobertura_aps
2916609,BA,Nordeste,2023,136.2,cobertura_aps
2916609,BA,Nordeste,2024,136.2,cobertura_aps
2916708,BA,Nordeste,2019,100.0,cobertura_ab
2916708,BA,Nordeste,2020,100.0,cobertura_ab
2916708,BA,Nordeste,2021,167.72,cobertura_aps
2916708,BA,Nordeste,2022,167.16,cobertura_aps
2916708,BA,Nordeste,2023,171.71,cobertura_aps
2916708,BA,Nordeste,2024,171.71,cobertura_aps
2916807,BA,Nordeste,2019,92.88,cobertura_ab
2916807,BA,Nordeste,2020,100.0,cobertura_ab
2916807,BA,Nordeste,2021,105.83,cobertura_aps
2916807,BA,Nordeste,2022,118.49,cobertura_aps
2916807,BA,Nordeste,2023,143.67,cobertura_aps
2916807,BA,Nordeste,2024,184.72,cobertura_aps
2916856,BA,Nordeste,2019,100.0,cobertura_ab
2916856,BA,Nordeste,2020,100.0,cobertura_ab
2916856,BA,Nordeste,2021,168.51,cobertura_aps
2916856,BA,Nordeste,2022,167.94,cobertura_aps
2916856,BA,Nordeste,2023,155.68,cobertura_aps
2916856,BA,Nordeste,2024,155.68,cobertura_aps
2916906,BA,Nordeste,2019,100.0,cobertura_ab
2916906,BA,Nordeste,2020,100.0,cobertura_ab
2916906,BA,Nordeste,2021,139.68,cobertura_aps
2916906,BA,Nordeste,2022,137.86,cobertura_aps
2916906,BA,Nordeste,2023,159.1,cobertura_aps
2916906,BA,Nordeste,2024,159.1,cobertura_aps
2917003,BA,Nordeste,2019,95.67,cobertura_ab
2917003,BA,Nordeste,2020,98.53,cobertura_ab
2917003,BA,Nordeste,2021,104.98,cobertura_aps
2917003,BA,Nordeste,2022,106.53,cobertura_aps
2917003,BA,Nordeste,2023,113.66,cobertura_aps
2917003,BA,Nordeste,2024,123.99,cobertura_aps
2917102,BA,Nordeste,2019,100.0,cobertura_ab
2917102,BA,Nordeste,2020,100.0,cobertura_ab
2917102,BA,Nordeste,2021,120.16,cobertura_aps
2917102,BA,Nordeste,2022,120.13,cobertura_aps
2917102,BA,Nordeste,2023,147.43,cobertura_aps
2917102,BA,Nordeste,2024,147.43,cobertura_aps
2917201,BA,Nordeste,2019,100.0,cobertura_ab
2917201,BA,Nordeste,2020,100.0,cobertura_ab
2917201,BA,Nordeste,2021,147.13,cobertura_aps
2917201,BA,Nordeste,2022,146.63,cobertura_aps
2917201,BA,Nordeste,2023,169.32,cobertura_aps
2917201,BA,Nordeste,2024,195.37,cobertura_aps
2917300,BA,Nordeste,2019,91.94,cobertura_ab
2917300,BA,Nordeste,2020,96.5,cobertura_ab
2917300,BA,Nordeste,2021,109.6,cobertura_aps
2917300,BA,Nordeste,2022,109.1,cobertura_aps
2917300,BA,Nordeste,2023,143.82,cobertura_aps
2917300,BA,Nordeste,2024,158.47,cobertura_aps
2917334,BA,Nordeste,2019,91.74,cobertura_ab
2917334,BA,Nordeste,2020,94.14,cobertura_ab
2917334,BA,Nordeste,2021,95.31,cobertura_aps
2917334,BA,Nordeste,2022,95.12,cobertura_aps
2917334,BA,Nordeste,2023,104.93,cobertura_aps
2917334,BA,Nordeste,2024,125.92,cobertura_aps
2917359,BA,Nordeste,2019,100.0,cobertura_ab
2917359,BA,Nordeste,2020,100.0,cobertura_ab
2917359,BA,Nordeste,2021,169.14,cobertura_aps
2917359,BA,Nordeste,2022,171.23,cobertura_aps
2917359,BA,Nordeste,2023,150.94,cobertura_aps
2917359,BA,Nordeste,2024,150.94,cobertura_aps
2917409,BA,Nordeste,2019,100.0,cobertura_ab
2917409,BA,Nordeste,2020,100.0,cobertura_ab
2917409,BA,Nordeste,2021,149.27,cobertura_aps
2917409,BA,Nordeste,2022,164.92,cobertura_aps
2917409,BA,Nordeste,2023,165.67,cobertura_aps
2917409,BA,Nordeste,2024,165.67,cobertura_aps
2917508,BA,Nordeste,2019,94.86,cobertura_ab
2917508,BA,Nordeste,2020,99.01,cobertura_ab
2917508,BA,Nordeste,2021,95.49,cobertura_aps
2917508,BA,Nordeste,2022,96.44,cobertura_aps
2917508,BA,Nordeste,2023,117.59,cobertura_aps
2917508,BA,Nordeste,2024,128.89,cobertura_aps
2917607,BA,Nordeste,2019,95.54,cobertura_ab
2917607,BA,Nordeste,2020,98.36,cobertura_ab
2917607,BA,Nordeste,2021,102.42,cobertura_aps
2917607,BA,Nordeste,2022,101.97,cobertura_aps
2917607,BA,Nordeste,2023,123.73,cobertura_aps
2917607,BA,Nordeste,2024,137.06,cobertura_aps
2917706,BA,Nordeste,2019,99.42,cobertura_ab
2917706,BA,Nordeste,2020,99.37,cobertura_ab
2917706,BA,Nordeste,2021,113.22,cobertura_aps
2917706,BA,Nordeste,2022,113.51,cobertura_aps
2917706,BA,Nordeste,2023,117.72,cobertura_aps
2917706,BA,Nordeste,2024,124.85,cobertura_aps
2917805,BA,Nordeste,2019,100.0,cobertura_ab
2917805,BA,Nordeste,2020,100.0,cobertura_ab
2917805,BA,Nordeste,2021,129.07,cobertura_aps
2917805,BA,Nordeste,2022,136.98,cobertura_aps
2917805,BA,Nordeste,2023,158.55,cobertura_aps
2917805,BA,Nordeste,2024,158.55,cobertura_aps
2917904,BA,Nordeste,2019,96.81,cobertura_ab
2917904,BA,Nordeste,2020,95.08,cobertura_ab
2917904,BA,Nordeste,2021,130.52,cobertura_aps
2917904,BA,Nordeste,2022,130.32,cobertura_aps
2917904,BA,Nordeste,2023,150.78,cobertura_aps
2917904,BA,Nordeste,2024,150.78,cobertura_aps
2918001,BA,Nordeste,2019,82.85,cobertura_ab
2918001,BA,Nordeste,2020,82.11,cobertura_ab
2918001,BA,Nordeste,2021,102.36,cobertura_aps
2918001,BA,Nordeste,2022,87.43,cobertura_aps
2918001,BA,Nordeste,2023,91.86,cobertura_aps
2918001,BA,Nordeste,2024,96.98,cobertura_aps
2918100,BA,Nordeste,2019,99.06,cobertura_ab
2918100,BA,Nordeste,2020,99.48,cobertura_ab
2918100,BA,Nordeste,2021,120.53,cobertura_aps
2918100,BA,Nordeste,2022,120.0,cobertura_aps
2918100,BA,Nordeste,2023,130.22,cobertura_aps
2918100,BA,Nordeste,2024,130.22,cobertura_aps
2918209,BA,Nordeste,2019,100.0,cobertura_ab
2918209,BA,Nordeste,2020,100.0,cobertura_ab
2918209,BA,Nordeste,2021,168.3,cobertura_aps
2918209,BA,Nordeste,2022,168.08,cobertura_aps
